DEPTH,RHOB,DT,GR,AI,AI_REL,PHIE,MD,VP
1158.4501,2242.0952,391.8221,54.0786,5722228.0,209512.625,0.255,1158.4501,11936860.2765
1158.6001,2240.0237,394.5528,56.4173,5677757.5,209512.625,0.2562,1158.6001,12020051.052
1158.75,2234.6506,398.9359,57.3604,5601572.0,209512.625,0.2596,1158.75,12153582.193500001
1158.9,2234.0808,400.3862,58.1811,5579814.5,209512.625,0.26,1158.9,12197765.582999999
1159.05,2226.7617,400.5023,58.5421,5559931.5,209512.625,0.2645,1159.05,12201302.5695
1159.2001,2222.2388,399.5132,59.4212,5562529.5,209512.625,0.2674,1159.2001,12171169.638
1159.3501,2236.2185,395.974,59.8564,5647592.5,209512.625,0.2586,1159.3501,12063347.91
1159.5,2250.8887,393.937,58.9567,5713831.5,209512.625,0.2495,1159.5,12001290.705
1159.65,2251.0532,394.7328,58.6331,5702715.0,209512.625,0.2493,1159.65,12025534.752
1159.8,2235.6213,394.0404,57.8551,5673574.5,209512.625,0.259,1159.8,12004440.785999998
1159.9501,2223.5513,394.5238,57.7084,5636194.5,209512.625,0.2666,1159.9501,12019167.567
1160.1001,2218.4109,398.0798,57.3054,5572807.0,221775.0312,0.2698,1160.1001,12127501.106999999
1160.25,2218.9175,400.5281,57.3054,5540042.0,274192.2812,0.2695,1160.25,12202088.5665
1160.4,2211.4651,403.5426,57.3054,5480244.5,323719.75,0.2741,1160.4,12293925.309
1160.55,2229.5427,408.2465,57.1771,5461333.5,323719.75,0.2628,1160.55,12437229.6225
1160.7001,2244.6663,406.7435,56.655,5518633.0,323719.75,0.2533,1160.7001,12391440.7275
1160.8501,2250.9688,407.9165,56.5768,5518234.5,323719.75,0.2494,1160.8501,12427176.1725
1161.0,2252.5398,405.4575,56.4284,5555635.5,323719.75,0.2485,1161.0,12352262.737499999
1161.15,2248.6047,402.0518,56.5842,5592911.5,323719.75,0.2509,1161.15,12248508.087000001
1161.3,2233.2549,404.3614,56.3949,5523017.0,323719.75,0.2605,1161.3,12318870.051
1161.4501,2241.1111,399.9433,56.4683,5603640.0,323719.75,0.2556,1161.4501,12184272.6345
1161.6001,2253.342,396.6374,57.0929,5681126.5,323719.75,0.2479,1161.6001,12083558.391
1161.75,2241.9255,393.2827,57.512,5700549.5,323719.75,0.255,1161.75,11981357.4555
1161.9,2252.1096,392.8227,60.9124,5733143.5,323719.75,0.2487,1161.9,11967343.5555
1162.05,2270.4941,395.4635,60.9141,5741347.0,323719.75,0.2372,1162.05,12047795.5275
1162.2001,2284.5779,396.3571,60.9564,5763939.5,323719.75,0.2284,1162.2001,12075019.0515
1162.3501,2287.3479,397.3922,61.0457,5755894.5,323719.75,0.2266,1162.3501,12106553.373
1162.5,2280.2998,396.8885,61.0457,5745442.0,323719.75,0.2311,1162.5,12091208.1525
1162.65,2308.4155,395.0208,61.9985,5843785.5,323719.75,0.2135,1162.65,12034308.672
1162.8,2321.8347,395.588,62.0047,5869324.0,323719.75,0.2051,1162.8,12051588.42
1162.9501,2301.4612,397.6761,62.0047,5787294.0,323719.75,0.2179,1162.9501,12115202.386500001
1163.1001,2279.1006,399.3727,62.0047,5706718.5,323719.75,0.2318,1163.1001,12166889.3055
1163.25,2278.4565,408.0897,62.0047,5583421.5,323719.75,0.2322,1163.25,12432452.7105
1163.4,2262.7834,413.1218,64.051,5477376.0,323719.75,0.242,1163.4,12585755.637
1163.55,2264.7842,415.3959,67.4442,5452119.5,323719.75,0.2408,1163.55,12655036.0935
1163.7001,2271.0105,415.1508,67.826,5470331.0,323719.75,0.2369,1163.7001,12647569.122
1163.8501,2263.2998,412.0563,67.826,5492717.5,323719.75,0.2417,1163.8501,12553295.1795
1164.0,2252.8533,406.9846,67.826,5535558.0,323719.75,0.2483,1164.0,12398785.839
1164.15,2252.1165,403.8356,66.2732,5576854.0,323719.75,0.2487,1164.15,12302851.554
1164.3,2264.9119,399.8422,65.9623,5664678.5,323719.75,0.2407,1164.3,12181192.623
1164.4501,2262.9961,395.7694,66.1593,5718037.5,323719.75,0.2419,1164.4501,12057114.771
1164.6001,2278.2444,395.3018,67.9993,5763295.0,323719.75,0.2324,1164.6001,12042869.337000001
1164.75,2273.8782,397.0508,68.3356,5726978.5,323719.75,0.2351,1164.75,12096152.622
1164.9,2263.0627,399.0732,68.9866,5670848.0,330958.0625,0.2418,1164.9,12157765.037999999
1165.05,2251.2258,401.2065,69.2144,5611208.5,411622.2188,0.2492,1165.05,12222756.0225
1165.2001,2249.9163,402.1917,68.9575,5594139.0,440006.5938,0.2501,1165.2001,12252770.140500002
1165.3501,2259.8921,401.1618,68.4566,5633416.5,440006.5938,0.2438,1165.3501,12221394.237000002
1165.5,2269.8169,401.3793,68.241,5655038.0,440006.5938,0.2376,1165.5,12228020.3745
1165.65,2266.9407,403.8628,68.1758,5613259.5,440006.5938,0.2394,1165.65,12303680.202
1165.8,2268.0549,404.6489,68.1551,5604999.5,440006.5938,0.2387,1165.8,12327628.7385
1165.9501,2280.5381,405.109,68.1957,5629428.0,440006.5938,0.2309,1165.9501,12341645.684999999
1166.1001,2280.1267,405.7704,69.0497,5619263.0,440006.5938,0.2312,1166.1001,12361795.236
1166.25,2261.3545,405.8481,69.6617,5571916.0,440006.5938,0.2429,1166.25,12364162.3665
1166.4,2255.0996,405.6276,70.1594,5559535.5,440006.5938,0.2468,1166.4,12357444.833999999
1166.55,2257.9016,405.2078,70.4563,5572209.5,440006.5938,0.2451,1166.55,12344655.627
1166.7001,2261.3394,402.4529,70.4623,5619102.5,440006.5938,0.2429,1166.7001,12260727.5985
1166.8501,2268.5093,399.9256,70.4965,5672351.0,440006.5938,0.2384,1166.8501,12183733.404
1167.0,2272.2947,399.931,70.5248,5681724.5,440006.5938,0.2361,1167.0,12183897.915
1167.15,2278.1558,401.3364,70.5274,5676422.0,440006.5938,0.2324,1167.15,12226713.426
1167.3,2294.1223,406.137,70.5298,5648918.0,440006.5938,0.2224,1167.3,12372963.705
1167.4501,2310.2686,410.0422,70.5298,5634223.5,440006.5938,0.2123,1167.4501,12491935.623
1167.6001,2323.7258,409.6728,70.3712,5672171.0,440006.5938,0.2039,1167.6001,12480681.852
1167.75,2320.1738,408.0533,70.1903,5685912.5,440006.5938,0.2061,1167.75,12431343.7845
1167.9,2302.698,404.9613,70.1435,5686291.0,440006.5938,0.217,1167.9,12337146.0045
1168.05,2281.8982,401.9534,70.0823,5676917.5,440006.5938,0.2301,1168.05,12245510.331
1168.2001,2258.8413,400.6761,70.3218,5637573.5,440006.5938,0.2445,1168.2001,12206597.386500001
1168.3501,2266.761,400.6378,70.7726,5657900.5,440006.5938,0.2395,1168.3501,12205430.577000001
1168.5,2271.1396,400.9517,70.8929,5664441.0,440006.5938,0.2368,1168.5,12214993.5405
1168.65,2257.6201,402.9131,71.0393,5603318.5,440006.5938,0.2452,1168.65,12274747.5915
1168.8,2247.2676,404.5482,71.9553,5555012.0,440006.5938,0.2517,1168.8,12324560.913
1168.9501,2249.2002,405.7852,73.2434,5542847.0,440006.5938,0.2505,1168.9501,12362246.117999999
1169.1001,2255.782,406.4411,73.5668,5550112.0,440006.5938,0.2464,1169.1001,12382228.1115
1169.25,2273.1511,405.6075,73.8126,5604327.5,440006.5938,0.2355,1169.25,12356832.4875
1169.4,2282.48,404.632,74.4242,5640907.0,440006.5938,0.2297,1169.4,12327113.88
1169.55,2281.6672,403.1977,74.4242,5658875.0,440006.5938,0.2302,1169.55,12283417.9305
1169.7001,2256.843,400.3398,72.6326,5637536.5,441615.9688,0.2457,1169.7001,12196352.007000001
1169.8501,2260.9983,396.6462,66.9856,5700302.5,447337.0938,0.2431,1169.8501,12083826.483000001
1170.0,2264.0315,398.6855,66.9856,5678781.5,449544.5938,0.2412,1170.0,12145953.7575
1170.15,2252.4399,401.354,67.1818,5612405.0,449544.5938,0.2485,1170.15,12227249.61
1170.3,2237.8413,406.6121,67.9986,5503647.5,449544.5938,0.2576,1170.3,12387437.6265
1170.4501,2241.6694,408.506,68.0834,5487488.0,449544.5938,0.2552,1170.4501,12445135.29
1170.6001,2248.9841,407.7053,68.5275,5516241.0,449544.5938,0.2507,1170.6001,12420741.9645
1170.75,2268.0254,405.8452,68.5275,5588444.0,449544.5938,0.2388,1170.75,12364074.018
1170.9,2269.3423,403.1086,68.509,5629605.5,449544.5938,0.2379,1170.9,12280703.499
1171.05,2280.1809,405.2591,68.5427,5626526.5,449544.5938,0.2311,1171.05,12346218.4815
1171.2001,2298.3516,410.9614,70.291,5592621.5,449544.5938,0.2198,1171.2001,12519939.051
1171.3501,2296.7803,410.453,70.4646,5595718.0,449544.5938,0.2207,1171.3501,12504450.645
1171.5,2282.8345,408.2754,70.4646,5591409.0,449544.5938,0.2295,1171.5,12438110.060999999
1171.65,2285.303,409.3155,70.4646,5583230.0,449544.5938,0.228,1171.65,12469796.7075
1171.8,2276.5242,408.7078,70.4881,5570054.0,449544.5938,0.2334,1171.8,12451283.127
1171.9501,2263.9939,409.0148,72.1661,5535237.0,449544.5938,0.2413,1171.9501,12460635.882
1172.1001,2256.4001,405.0626,72.1661,5570497.0,449544.5938,0.246,1172.1001,12340232.109
1172.25,2274.363,401.1909,75.7577,5669042.0,449544.5938,0.2347,1172.25,12222280.7685
1172.4,2284.5564,401.8508,75.8051,5685084.5,449544.5938,0.2284,1172.4,12242384.622
1172.55,2277.5571,404.8945,75.8051,5625085.0,449544.5938,0.2328,1172.55,12335110.942499999
1172.7001,2257.9744,409.6606,75.1648,5511906.5,449544.5938,0.245,1172.7001,12480310.179
1172.8501,2258.4407,414.3587,73.3459,5450496.5,449544.5938,0.2447,1172.8501,12623437.7955
1173.0,2266.5833,415.23,73.1923,5458619.0,449544.5938,0.2396,1173.0,12649981.950000001
1173.15,2267.0452,411.9325,73.1923,5503483.5,449544.5938,0.2394,1173.15,12549523.6125
1173.3,2267.7864,403.7387,74.1868,5617266.0,449544.5938,0.2389,1173.3,12299899.4955
1173.4501,2265.1687,403.1238,74.3385,5619043.0,449544.5938,0.2405,1173.4501,12281166.567
1173.6001,2281.1743,406.6607,74.3399,5609539.0,449544.5938,0.2305,1173.6001,12388918.2255
1173.75,2277.1018,408.2971,74.332,5577087.0,449544.5938,0.2331,1173.75,12438771.1515
1173.9,2277.7771,410.5269,72.9504,5548451.0,449544.5938,0.2326,1173.9,12506702.0085
1174.05,2263.4646,413.1591,72.619,5478520.5,449544.5938,0.2416,1174.05,12586891.981500002
1174.2001,2263.7009,413.6826,72.619,5472072.0,449544.5938,0.2414,1174.2001,12602840.409
1174.3501,2259.2703,414.7769,72.619,5446975.5,449544.5938,0.2442,1174.3501,12636178.2585
1174.5,2246.0623,414.5347,72.619,5418263.5,362775.1562,0.2525,1174.5,12628799.635499999
1174.65,2238.7124,411.1467,71.443,5445143.0,242080.7031,0.2571,1174.65,12525584.2155
1174.8,2220.9875,407.4929,69.9244,5450354.0,207693.0938,0.2681,1174.8,12414271.1985
1174.9501,2224.3945,407.0967,67.324,5464033.0,207693.0938,0.266,1174.9501,12402200.9655
1175.1001,2216.9641,409.7824,66.2464,5410271.0,207693.0938,0.2706,1175.1001,12484020.816
1175.25,2220.4705,419.2235,62.7636,5297458.5,207693.0938,0.2684,1175.25,12771643.9275
1175.4,2215.2969,430.7748,59.7544,5143636.0,207693.0938,0.2717,1175.4,13123554.282000002
1175.55,2214.6907,436.0557,58.9307,5078923.0,207693.0938,0.2721,1175.55,13284436.9005
1175.7001,2231.2041,435.7411,57.456,5120546.0,207693.0938,0.2617,1175.7001,13274852.6115
1175.8501,2232.9944,430.1464,56.5688,5191575.5,207693.0938,0.2606,1175.8501,13104410.076000001
1176.0,2217.4207,420.8285,56.5688,5269674.5,207693.0938,0.2704,1176.0,12820540.252500001
1176.15,2210.3806,413.8958,56.5241,5340608.5,207693.0938,0.2747,1176.15,12609335.547
1176.3,2206.4736,410.3455,56.49,5377138.0,207693.0938,0.2772,1176.3,12501175.6575
1176.4501,2195.9077,411.6743,55.4436,5334358.0,207693.0938,0.2838,1176.4501,12541657.5495
1176.6001,2187.1963,417.7232,54.4461,5236453.5,207693.0938,0.2893,1176.6001,12725937.288
1176.75,2185.6624,426.6928,54.3694,5123116.5,207693.0938,0.2902,1176.75,12999196.151999999
1176.9,2193.604,434.5836,54.4473,5047688.0,207693.0938,0.2853,1176.9,13239589.374
1177.05,2206.0725,438.1637,54.9734,5034809.5,207693.0938,0.2775,1177.05,13348657.1205
1177.2001,2223.1777,437.4767,56.408,5082019.5,207693.0938,0.2668,1177.2001,13327727.6655
1177.3501,2239.741,432.5053,58.0509,5178908.5,207693.0938,0.2564,1177.3501,13176273.964499999
1177.5,2258.3335,423.6025,58.9756,5332851.5,207693.0938,0.2448,1177.5,12905050.162500001
1177.65,2275.1384,413.7443,60.4559,5499251.5,207693.0938,0.2343,1177.65,12604720.0995
1177.8,2261.2542,408.2518,63.026,5538844.0,207693.0938,0.243,1177.8,12437391.087
1177.9501,2243.0581,407.2646,64.4873,5507662.0,207693.0938,0.2543,1177.9501,12407316.038999999
1178.1001,2233.9153,409.3162,64.4873,5457760.5,207693.0938,0.26,1178.1001,12469818.033
1178.25,2234.8857,413.6971,64.4706,5402497.5,207693.0938,0.2594,1178.25,12603282.1515
1178.4,2237.3972,419.023,64.4391,5339624.5,207693.0938,0.2579,1178.4,12765535.695
1178.55,2229.7144,421.719,64.4391,5287293.5,207693.0938,0.2627,1178.55,12847669.334999999
1178.7001,2213.1091,424.0403,64.4499,5219164.5,207693.0938,0.2731,1178.7001,12918387.7395
1178.8501,2198.0125,425.9492,64.7903,5160289.0,207693.0938,0.2825,1178.8501,12976542.378
1179.0,2206.4065,428.9054,65.5956,5144304.5,193699.4844,0.2773,1179.0,13066603.011
1179.15,2211.7791,433.6754,65.5956,5100455.0,76733.7656,0.2739,1179.15,13211921.061
1179.3,2187.9214,440.8312,65.4333,4963772.0,-163380.1406,0.2888,1179.3,13429922.508000001
1179.4501,2171.564,449.361,64.109,4832630.0,-163380.1406,0.299,1179.4501,13689782.865
1179.6001,2190.9548,456.9833,60.8915,4794649.0,-163380.1406,0.2869,1179.6001,13921996.2345
1179.75,2188.1799,462.8136,59.4519,4728034.5,-163380.1406,0.2886,1179.75,14099616.324000001
1179.9,2198.9373,458.2684,58.5443,4799232.0,-163380.1406,0.2819,1179.9,13961146.806
1180.05,2222.9846,445.2729,58.7159,4992777.5,-163380.1406,0.2669,1180.05,13565238.8985
1180.2001,2226.7815,435.9845,59.831,5107574.5,-163380.1406,0.2645,1180.2001,13282267.7925
1180.3501,2236.6401,432.1889,61.3495,5175149.0,-163380.1406,0.2584,1180.3501,13166634.8385
1180.5,2224.7183,433.0807,64.5912,5137059.5,-163380.1406,0.2658,1180.5,13193803.5255
1180.65,2190.5706,436.7595,66.7841,5015572.5,-163380.1406,0.2872,1180.65,13305878.1675
1180.8,2199.019,443.3633,67.0669,4959956.0,-163380.1406,0.2818,1180.8,13507062.9345
1180.9501,2191.1821,449.7878,67.0669,4871597.0,-163380.1406,0.2868,1180.9501,13702785.327
1181.1001,2202.7852,453.4979,67.0563,4857328.0,-163380.1406,0.2795,1181.1001,13815813.523500001
1181.25,2193.2446,455.1433,66.8074,4818799.5,-163380.1406,0.2854,1181.25,13865940.6345
1181.4,2202.1833,456.586,66.8074,4823151.0,-163380.1406,0.2798,1181.4,13909892.49
1181.55,2214.8999,457.6916,66.8006,4839285.0,-163380.1406,0.2719,1181.55,13943574.594
1181.7001,2208.0449,459.1555,66.8006,4808927.5,-163380.1406,0.2763,1181.7001,13988172.307500001
1181.8501,2197.0916,460.3061,66.7796,4773113.0,-163380.1406,0.2831,1181.8501,14023225.3365
1182.0,2194.4939,461.382,66.779,4756351.0,-163380.1406,0.2846,1182.0,14056002.63
1182.15,2200.6455,462.4124,66.779,4759053.0,-163380.1406,0.2808,1182.15,14087393.765999999
1182.3,2227.6909,462.1589,68.4476,4820187.0,-163380.1406,0.2639,1182.3,14079670.888500001
1182.4501,2235.0083,461.171,69.102,4846381.0,-163380.1406,0.2594,1182.4501,14049574.515
1182.6001,2198.9263,462.0705,71.5146,4758877.5,-163380.1406,0.2819,1182.6001,14076977.782499999
1182.75,2190.7268,465.1722,71.7942,4709530.0,-163380.1406,0.2871,1182.75,14171471.072999999
1182.9,2202.6785,468.6696,71.7942,4699858.0,-163380.1406,0.2796,1182.9,14278019.364
1183.05,2171.4812,472.9287,71.7942,4591717.0,-163380.1406,0.2991,1183.05,14407772.8455
1183.2001,2172.4224,477.32,72.1035,4551323.5,-163380.1406,0.2985,1183.2001,14541553.799999999
1183.3501,2172.8237,481.2692,72.1651,4514827.5,-163380.1406,0.2983,1183.3501,14661866.178000001
1183.5,2166.6763,484.14,73.7918,4475345.0,-323040.0625,0.3021,1183.5,14749325.1
1183.65,2153.6338,487.0374,74.5489,4421966.5,-367696.3125,0.3102,1183.65,14837594.390999999
1183.8,2151.4963,489.4686,75.6463,4395591.0,-369013.9375,0.3116,1183.8,14911660.899
1183.9501,2185.2534,493.109,76.0075,4431500.5,-369013.9375,0.2905,1183.9501,15022565.684999999
1184.1001,2190.4753,495.9519,76.0258,4416746.5,-369013.9375,0.2872,1184.1001,15109174.6335
1184.25,2190.2019,497.8813,76.0258,4399051.0,-369013.9375,0.2873,1184.25,15167953.8045
1184.4,2183.3345,499.4867,74.6726,4371179.5,-369013.9375,0.2916,1184.4,15216862.315499999
1184.55,2184.1145,500.7172,72.7599,4361971.5,-369013.9375,0.2912,1184.55,15254349.498
1184.7001,2189.2012,501.6167,71.2506,4364290.0,-369013.9375,0.288,1184.7001,15281752.7655
1184.8501,2179.0898,502.2049,70.6538,4339054.5,-369013.9375,0.2943,1184.8501,15299672.2785
1185.0,2166.6274,502.6779,70.7278,4310175.5,-369013.9375,0.3021,1185.0,15314082.2235
1185.15,2163.6011,502.4626,71.1033,4305996.0,-369013.9375,0.304,1185.15,15307523.109000001
1185.3,2157.1624,501.3825,70.9971,4302421.0,-369013.9375,0.308,1185.3,15274617.862499999
1185.4501,2157.3735,499.7692,70.669,4316766.5,-369013.9375,0.3078,1185.4501,15225468.678000001
1185.6001,2143.7498,497.1574,68.4309,4311965.0,-369013.9375,0.3164,1185.6001,15145900.191
1185.75,2136.1182,494.607,66.8433,4318855.0,-369013.9375,0.3212,1185.75,15068202.255
1185.9,2137.002,492.3754,66.8433,4340201.5,-369013.9375,0.3206,1185.9,15000216.561
1186.05,2133.8091,489.9008,66.6404,4355620.5,-369013.9375,0.3226,1186.05,14924827.872
1186.2001,2141.4175,487.3899,66.4585,4393714.5,-369013.9375,0.3179,1186.2001,14848333.3035
1186.3501,2151.7202,484.9398,66.4585,4437130.0,-369013.9375,0.3114,1186.3501,14773691.007
1186.5,2156.1218,482.6748,66.166,4467058.0,-369013.9375,0.3087,1186.5,14704687.782
1186.65,2157.5928,480.6804,65.8421,4488638.0,-369013.9375,0.3078,1186.65,14643928.386
1186.8,2159.8035,479.0623,65.8334,4508414.5,-369013.9375,0.3064,1186.8,14594632.9695
1186.9501,2166.9995,477.7645,65.8405,4535727.5,-369013.9375,0.3018,1186.9501,14555095.4925
1187.1001,2162.8784,476.44,66.5236,4539644.0,-369013.9375,0.3044,1187.1001,14514744.6
1187.25,2154.4465,475.0033,67.5168,4535675.5,-369013.9375,0.3097,1187.25,14470975.534500001
1187.4,2169.5054,473.5292,67.5764,4581606.5,-360433.4375,0.3003,1187.4,14426067.078
1187.55,2188.8274,471.3837,67.5764,4643528.0,-342318.5625,0.2882,1187.55,14360704.4205
1187.7001,2194.8101,469.1652,67.5764,4678120.5,-334565.2812,0.2845,1187.7001,14293117.818
1187.8501,2181.2261,469.7817,67.8927,4643104.5,-334565.2812,0.293,1187.8501,14311899.4905
1188.0,2161.2756,471.3726,68.5245,4585110.5,-334565.2812,0.3054,1188.0,14360366.259
1188.15,2157.6938,473.5775,68.5503,4556164.5,-334565.2812,0.3077,1188.15,14427538.5375
1188.3,2160.9075,475.5406,69.2594,4544125.5,-334565.2812,0.3057,1188.3,14487344.378999999
1188.4501,2158.5203,477.1027,70.9352,4524228.5,-334565.2812,0.3072,1188.4501,14534933.7555
1188.6001,2162.2488,478.7811,71.0969,4516170.5,-334565.2812,0.3048,1188.6001,14586066.2115
1188.75,2163.0283,481.3681,71.0969,4493533.0,-334565.2812,0.3044,1188.75,14664879.1665
1188.9,2150.2373,484.1932,71.0969,4441036.5,-334565.2812,0.3123,1188.9,14750945.838
1189.05,2144.0139,489.7699,70.9382,4377620.5,-334565.2812,0.3162,1189.05,14920840.0035
1189.2001,2132.4651,491.4667,70.3292,4338985.5,-334565.2812,0.3234,1189.2001,14972533.0155
1189.3501,2136.6909,493.3259,70.3292,4331202.0,-334565.2812,0.3208,1189.3501,15029173.5435
1189.5,2141.1865,494.6942,70.4273,4328287.5,-334565.2812,0.318,1189.5,15070858.803000001
1189.65,2176.0073,496.0347,71.5856,4386757.5,-334565.2812,0.2963,1189.65,15111697.135499999
1189.8,2213.6438,499.3303,75.7819,4433219.5,-334565.2812,0.2727,1189.8,15212097.5895
1189.9501,2223.8269,500.94,78.8004,4439315.5,-334565.2812,0.2663,1189.9501,15261137.1
1190.1001,2194.2522,501.3849,78.8478,4376383.0,-334565.2812,0.2849,1190.1001,15274690.978500001
1190.25,2199.1692,501.131,79.3113,4388411.0,-334565.2812,0.2818,1190.25,15266955.915
1190.4,2194.2266,500.7269,79.4787,4382082.5,-334565.2812,0.2849,1190.4,15254645.0085
1190.55,2193.6987,500.252,81.1634,4385186.0,-334565.2812,0.2852,1190.55,15240177.18
1190.7001,2174.6799,499.6664,82.0402,4352262.0,-334565.2812,0.2971,1190.7001,15222336.876
1190.8501,2151.2358,499.1828,82.0408,4309514.0,-334565.2812,0.3118,1190.8501,15207604.002
1191.0,2132.4001,498.8638,82.0847,4274514.0,-334565.2812,0.3235,1191.0,15197885.667000001
1191.15,2144.3999,498.5403,82.0847,4301357.0,-334565.2812,0.316,1191.15,15188030.2395
1191.3,2191.479,497.9675,82.0847,4400849.0,-334565.2812,0.2866,1191.3,15170579.8875
1191.4501,2182.7234,496.869,85.5589,4392954.5,-327822.25,0.2921,1191.4501,15137114.085
1191.6001,2191.936,495.5152,87.1437,4423554.5,-244581.5781,0.2863,1191.6001,15095870.568
1191.75,2209.7732,494.157,88.103,4471812.5,-240544.5,0.2752,1191.75,15054493.004999999
1191.9,2191.7664,492.9352,91.517,4446352.0,-240544.5,0.2864,1191.9,15017270.868
1192.05,2201.0776,492.3128,92.7713,4470895.5,-240544.5,0.2806,1192.05,14998309.452
1192.2001,2211.5125,492.6101,92.9703,4489376.0,-240544.5,0.274,1192.2001,15007366.6965
1192.3501,2208.5054,493.4034,92.8842,4476067.5,-240544.5,0.2759,1192.3501,15031534.580999998
1192.5,2200.2119,493.3924,91.9623,4459354.5,-240544.5,0.2811,1192.5,15031199.466
1192.65,2191.0068,492.8246,92.6996,4445811.5,-240544.5,0.2869,1192.65,15013901.439
1192.8,2196.196,491.92,92.0574,4464546.0,-240544.5,0.2837,1192.8,14986342.8
1192.9501,2197.2771,491.059,91.0944,4474570.5,-240544.5,0.283,1192.9501,14960112.435
1193.1001,2205.0618,492.4082,91.1651,4478115.5,-240544.5,0.2781,1193.1001,15001215.813000001
1193.25,2199.5186,495.4636,91.2325,4439376.0,-240544.5,0.2815,1193.25,15094298.574
1193.4,2185.3687,496.6971,90.5056,4399810.0,-240544.5,0.2903,1193.4,15131877.1515
1193.55,2181.824,496.3627,90.276,4395626.0,-240544.5,0.2926,1193.55,15121689.6555
1193.7001,2193.3931,495.7202,90.276,4424670.0,-240544.5,0.2854,1193.7001,15102115.893
1193.8501,2204.1936,495.1392,90.0506,4451670.0,-240544.5,0.2786,1193.8501,15084415.728
1194.0,2195.491,494.5183,89.9601,4439647.5,-240544.5,0.2841,1194.0,15065500.0095
1194.15,2196.6902,493.9127,90.3432,4447533.5,-240544.5,0.2833,1194.15,15047050.405499998
1194.3,2209.7415,493.7293,91.5817,4475613.5,-240544.5,0.2752,1194.3,15041463.1245
1194.4501,2230.5837,493.8227,93.1011,4516969.5,-240544.5,0.2621,1194.4501,15044308.5555
1194.6001,2227.7908,493.4256,93.6424,4514938.0,-240544.5,0.2639,1194.6001,15032210.904
